0,1,2
-3.4358315,0.48486066,1.0
-0.15544938,-0.3129219,-1.0
0.5300087,1.240312,-1.0
-1.7967131,2.6165967,1.0
-0.30270484,1.9509106,-1.0
-1.4580752,-0.33194876,-1.0
1.3918005,0.08435249,-1.0
-2.9753387,2.1958072,1.0
0.1927012,-1.4325275,-1.0
2.8760521,3.9947994,1.0
0.80731994,0.26785693,-1.0
-3.0007482,0.78333354,1.0
1.3348461,-0.25343364,-1.0
0.5160849,1.7127347,-1.0
1.4118993,1.3644209,-1.0
1.3620036,0.7935145,-1.0
-1.5936735,-0.5693138,-1.0
4.0391245,2.1348367,1.0
0.83049476,3.9757295,1.0
0.36262897,-1.2827826,-1.0
0.6711957,1.7800167,-1.0
-1.0103045,-0.61630994,-1.0
4.0506396,1.4348449,1.0
-4.6867523,0.18349917,1.0
-1.0083375,0.82599014,-1.0
-1.102061,-1.4397984,-1.0
1.6446654,3.2246103,1.0
1.5773418,-0.44722083,-1.0
0.58258027,-0.2345144,-1.0
-1.9891717,3.4626164,1.0
1.006818,-0.77344304,-1.0
1.2719314,0.3587813,-1.0
0.6800269,1.3628459,-1.0
0.8357267,0.12399297,-1.0
0.89502025,-0.05009273,-1.0
-3.4596808,1.4928496,1.0
4.6452975,1.5888562,1.0
-0.7227898,3.0501006,1.0
1.7751542,2.750528,1.0
-0.76399714,-0.39411953,-1.0
1.2891321,4.4002047,1.0
-0.68950164,-1.6242214,-1.0
2.931715,0.950193,1.0
-1.3687738,0.4691619,-1.0
1.2392296,4.247987,1.0
3.4215336,3.5172038,1.0
-0.6463638,0.71946996,-1.0
4.8151,1.2646333,1.0
-0.40430406,0.12290509,-1.0
0.55649334,-0.017114967,-1.0
-0.3686028,3.2495568,1.0
-0.1368852,1.6482368,-1.0
1.6933982,2.9336455,1.0
-0.9271459,0.2859033,-1.0
-0.17720059,0.81265444,-1.0
0.39129147,1.359018,-1.0
-3.599019,0.6176857,1.0
-1.5532722,0.8945765,-1.0
-4.905303,0.33863705,1.0
-1.7768099,0.81544596,-1.0
-4.560106,0.8575479,1.0
-4.712291,1.5438606,1.0
-0.06165477,-1.5186735,-1.0
0.70005643,1.7311814,-1.0
0.5958804,3.124491,1.0
1.0783504,3.030212,1.0
1.3907305,2.6815093,1.0
-3.4897368,2.26715,1.0
1.6756022,3.584167,1.0
1.6272078,-0.14263557,-1.0
3.0902355,0.40718472,1.0
0.9670543,4.8460345,1.0
0.043746542,-1.5534251,-1.0
-2.3134596,4.115107,1.0
-0.90068305,-0.7728061,-1.0
-0.9442662,3.269677,1.0
1.4685788,0.34851483,-1.0
-0.31990364,1.3227929,-1.0
4.2999268,1.6547827,1.0
-1.0201861,0.118116334,-1.0
4.0244293,2.130475,1.0
-0.1906206,-1.1346728,-1.0
-0.8896688,-0.8439958,-1.0
3.5744517,0.53748465,1.0
4.2879333,0.7014227,1.0
1.9861407,4.3245206,1.0
-0.8902785,-0.31911755,-1.0
-0.9490518,0.7532782,-1.0
-1.3782095,0.092833705,-1.0
3.331906,2.7603269,1.0
1.0860953,-1.0968252,-1.0
-1.5049692,3.0539582,1.0
-0.598657,1.1972749,-1.0
3.124633,2.7614076,1.0
-4.518986,1.7897221,1.0
-0.748572,0.386507,-1.0
-0.42764306,3.4070458,1.0
-1.7501856,0.7435993,-1.0
0.5594845,-1.0572888,-1.0
0.351968,0.6681258,-1.0
-2.183655,4.105863,1.0
0.7177072,-0.3759641,-1.0
0.42775106,0.9952504,-1.0
-3.6833916,0.47334445,1.0
-0.28528067,0.047547467,-1.0
1.5949919,0.5005246,-1.0
-0.1030704,0.6739837,-1.0
1.2104379,4.6508183,1.0
0.81973475,4.7939086,1.0
-4.32149,2.2875037,1.0
4.7587805,1.1252848,1.0
0.52465737,-1.443626,-1.0
4.7141976,1.5065775,1.0
1.9083849,3.0488207,1.0
-0.8298014,-0.39275223,-1.0
2.4239953,3.5768933,1.0
2.9993637,0.47212207,1.0
-2.323851,4.3025613,1.0
-0.016916538,-0.1760582,-1.0
3.774868,2.5290482,1.0
1.7822965,-0.70543104,-1.0
3.4078724,3.1463718,1.0
1.4823161,-1.012644,-1.0
1.0981436,0.685764,-1.0
-1.2174723,1.0936075,-1.0
-1.6420367,0.89911395,-1.0
-1.4111663,-0.12763461,-1.0
-3.5650415,1.6491748,1.0
3.5763142,0.66041356,1.0
1.2804751,-1.4527874,-1.0
-0.026644187,-1.813762,-1.0
-2.5704136,2.7858858,1.0
-2.4583735,3.882238,1.0
-0.95328146,4.5805035,1.0
1.4173914,0.18952742,-1.0
-0.41325513,1.3896403,-1.0
1.2252537,0.27679032,-1.0
-3.7662716,1.2696285,1.0
1.6043541,0.41068804,-1.0
3.6473427,2.4441404,1.0
3.5593228,0.22507629,1.0
2.441278,3.5140746,1.0
2.3377788,3.7063384,1.0
0.0892605,-0.7079021,-1.0
-3.4693904,0.78207695,1.0
-1.9831903,4.482391,1.0
-0.73676634,0.86056894,-1.0
4.722437,1.0677547,1.0
-1.0105373,0.83715844,-1.0
-0.6462934,0.66763484,-1.0
0.92796874,4.0392566,1.0
1.6521246,-1.0531075,-1.0
1.9883534,3.8156404,1.0
4.419611,0.23438366,1.0
-1.4133186,0.23440343,-1.0
1.2202584,3.0869486,1.0
-0.6209378,-1.5699099,-1.0
0.1875077,0.31333274,-1.0
1.1964993,0.7458799,-1.0
1.6420779,0.07490724,-1.0
-1.8556277,0.49570087,-1.0
-0.016528076,1.4321663,-1.0
-4.516165,0.1009778,1.0
-1.3628626,0.65825343,-1.0
-1.2980603,-0.6097673,-1.0
1.4289321,2.7821984,1.0
0.29158324,3.912058,1.0
-2.3090055,3.600728,1.0
-2.7505455,1.7456263,1.0
1.9074254,4.519373,1.0
1.0232526,4.603418,1.0
1.4788916,-0.9686575,-1.0
1.2865888,0.4649915,-1.0
-3.4792628,0.79188424,1.0
-3.5495486,3.408079,1.0
1.8796984,-0.0141957,-1.0
-1.0184852,-0.30887848,-1.0
0.32941234,4.6859517,1.0
-2.3044062,3.333252,1.0
1.9929081,3.6896505,1.0
-0.17813316,-1.3583789,-1.0
-1.6632391,-0.40865114,-1.0
-0.5474375,-1.7281483,-1.0
4.1717014,0.020367496,1.0
-2.1095378,3.5972376,1.0
-1.3031828,-0.8943693,-1.0
2.5316432,2.4629622,1.0
1.069039,-1.6107892,-1.0
-1.7941632,0.45037726,-1.0
1.9833851,0.048563767,-1.0
0.9465173,-0.3034043,-1.0
-0.4881859,-1.9083791,-1.0
1.6968378,0.0656458,-1.0
0.13488306,4.3850427,1.0
0.62938815,-1.0511999,-1.0
-0.010405789,-1.1239146,-1.0
0.86124796,-0.47596866,-1.0
-2.3664653,3.8265126,1.0
0.06514946,-1.7697083,-1.0
-1.0474076,0.1276268,-1.0
-3.82787,1.1747102,1.0
1.1407768,0.9084232,-1.0
-0.42888176,0.18304135,-1.0
0.21894126,4.059318,1.0
-1.0589997,-0.32959265,-1.0
1.4057939,0.84380674,-1.0
2.6725917,3.3873131,1.0
1.6696836,0.2080101,-1.0
0.018193036,1.1731882,-1.0
-1.3284018,-0.25484705,-1.0
-1.3663994,3.5548792,1.0
-0.55929404,-1.8293202,-1.0
0.08420287,-0.61439127,-1.0
-1.2859937,2.981725,1.0
1.7871943,0.30888602,-1.0
1.5520916,0.6716217,-1.0
-0.1406802,-1.5588051,-1.0
0.30110234,-0.98723567,-1.0
-1.0279408,-1.3365438,-1.0
-3.9539626,2.850121,1.0
-1.3602687,-1.3173954,-1.0
-0.7878447,1.7471427,-1.0
0.38120356,0.4612118,-1.0
-4.3584957,0.9234988,1.0
0.7426132,-0.5016038,-1.0
-4.2809696,0.4422122,1.0
0.39173314,-0.23320617,-1.0
-4.891498,0.35314792,1.0
3.4805448,3.4985285,1.0
-0.4408188,4.3784213,1.0
-2.48758,2.6744661,1.0
-1.4893347,1.032337,-1.0
-2.0728638,2.4679375,1.0
0.8186674,1.4533478,-1.0
-0.90531033,4.344792,1.0
1.2019554,0.9385007,-1.0
-4.2031007,1.193713,1.0
-3.3990855,3.4624116,1.0
2.0456002,2.4218118,1.0
1.0408818,3.4444885,1.0
0.5280836,0.67179084,-1.0
1.6395689,4.038019,1.0
-0.70153755,1.8508021,-1.0
-4.1406384,2.6378431,1.0
-3.869461,0.41340917,1.0
0.9337732,-0.6303996,-1.0
0.45711625,0.9544537,-1.0
0.95675755,-0.9433105,-1.0
0.24354473,1.6864316,-1.0
-3.8178587,2.863562,1.0
-0.7752046,1.6997364,-1.0
-0.7691822,-0.7291029,-1.0
-0.42206416,-1.3198549,-1.0
0.99249566,4.027483,1.0
-0.12005625,0.13298956,-1.0
2.5394871,1.8871362,1.0
-1.2330302,-0.021766977,-1.0
-0.5042106,3.2794,1.0
3.981946,2.2559476,1.0
2.987449,0.6802253,1.0
1.1109604,1.5995369,-1.0
1.1881315,-1.1216041,-1.0
-0.7094829,4.443852,1.0
0.58609253,1.3385888,-1.0
-0.55127597,-1.5264981,-1.0
0.1737208,3.8867216,1.0
-1.1423991,3.5819688,1.0
-0.09796699,-1.7936221,-1.0
0.77427346,-0.43065643,-1.0
-0.37165943,4.8444176,1.0
4.3553452,1.5699053,1.0
0.6471364,1.819922,-1.0
-0.20496774,-1.9812241,-1.0
-1.0424081,0.86912113,-1.0
-0.28666353,-1.8258482,-1.0
-0.20620829,-0.1640708,-1.0
-3.1767344,2.094349,1.0
0.8971572,1.2126353,-1.0
0.5463994,-0.09859875,-1.0
0.43010572,4.090913,1.0
-1.2985152,4.1190815,1.0
-0.7779859,-1.2109435,-1.0
-0.021098986,1.3748968,-1.0
-1.2970194,4.206089,1.0
-2.571052,3.6673374,1.0
-0.8496964,3.7441683,1.0
-0.09629089,4.899127,1.0
0.16770154,4.7227955,1.0
-4.0242887,2.3280628,1.0
-0.7125923,4.9087768,1.0
-0.2974647,-0.7137744,-1.0
-3.9083383,0.7131268,1.0
-1.4858749,4.0915947,1.0
-2.4998515,1.7043864,1.0
1.2696694,-0.9479803,-1.0
-3.654628,3.1707747,1.0
0.60749656,0.9783271,-1.0
-3.3377655,3.5605106,1.0
-4.623955,0.59684783,1.0
-1.2315667,2.8547673,1.0
0.82863736,0.98361564,-1.0
-0.3190001,0.1792472,-1.0
0.49449754,-1.4835441,-1.0
-4.761919,0.22013092,1.0
1.6878542,0.8575917,-1.0
-1.4914095,-0.6889325,-1.0
0.78246707,0.5892574,-1.0
-1.2456474,0.29850104,-1.0
-0.25177318,1.3788912,-1.0
1.7398338,0.2929444,-1.0
3.0501788,0.93932444,1.0
-0.7931728,3.2498538,1.0
-3.81708,1.5386505,1.0
-1.8452799,0.55268604,-1.0
1.2655387,0.57035273,-1.0
-3.7017932,1.1799815,1.0
3.8939896,0.26375267,1.0
2.7309287,1.3312688,1.0
-1.745226,0.070246585,-1.0
-3.1664176,2.9155562,1.0
2.0117128,3.1382885,1.0
3.2762346,0.4998943,1.0
3.9278498,0.846977,1.0
1.1014354,-0.9758122,-1.0
3.96286,1.4163615,1.0
0.31066284,0.9706946,-1.0
-0.89167583,0.68876886,-1.0
4.513731,0.9123851,1.0
3.8612354,2.2354522,1.0
1.4091096,0.8935951,-1.0
-1.0354352,0.70842177,-1.0
4.240179,2.3714335,1.0
-0.7844993,-0.19040547,-1.0
1.944329,-0.19019315,-1.0
-0.51532257,0.3353614,-1.0
1.9586661,0.3266621,-1.0
-0.7919663,3.3535924,1.0
1.3784885,1.1534687,-1.0
-0.5059685,-0.2138107,-1.0
-1.1707555,-0.9749708,-1.0
1.253313,-0.72090375,-1.0
0.0028934812,3.3011675,1.0
-0.4349258,1.7387822,-1.0
4.211352,2.1378143,1.0
-2.5281558,3.851559,1.0
1.8774627,-0.09407174,-1.0
3.0844085,0.64616376,1.0
-0.7911721,-0.07886111,-1.0
3.293432,1.8972368,1.0
1.9912497,3.6696632,1.0
-4.873709,0.37936488,1.0
-0.3412705,4.513361,1.0
-2.3622625,2.731394,1.0
1.1442057,-0.6989709,-1.0
-0.33191907,-1.1001369,-1.0
2.7414327,3.9106152,1.0
-2.272384,1.9672375,1.0
-2.4456038,2.7282197,1.0
-1.382099,0.52454484,-1.0
-0.33529526,-1.934764,-1.0
-3.2814803,1.9518783,1.0
-0.73556054,1.8264365,-1.0
0.3495584,4.9136295,1.0
-0.97612804,0.090663984,-1.0
2.4682257,2.198039,1.0
0.25459296,1.7485591,-1.0
-1.3704182,0.9590217,-1.0
0.7748448,1.3202149,-1.0
0.93369997,-1.1857963,-1.0
-1.5659846,-0.005389234,-1.0
-4.648203,0.7553366,1.0
-3.442429,3.1147687,1.0
3.9451299,2.4958465,1.0
0.7821757,-0.14496517,-1.0
-1.7627233,-0.5421087,-1.0
-1.2650546,0.6622315,-1.0
-1.0420383,0.41222224,-1.0
-0.5141171,1.8987,-1.0
0.46381396,-1.7560169,-1.0
1.3394352,1.0477817,-1.0
0.68251395,-0.89082736,-1.0
3.8240156,1.6319155,1.0
-2.6943703,2.192748,1.0
-4.9328675,0.027981335,1.0
0.23949692,-1.0997827,-1.0
-0.021280875,-1.3555771,-1.0
-1.041844,-1.6671515,-1.0
-0.23600891,1.496034,-1.0
-1.0513495,2.8797886,1.0
1.4086616,4.25864,1.0
4.1877055,0.9985907,1.0
3.5710828,1.6750314,1.0
-4.567164,1.1539787,1.0
-0.36974522,-0.46612868,-1.0
3.5914412,1.4692774,1.0
0.34805802,-1.073603,-1.0
-0.63044226,-0.64088875,-1.0
-0.9553908,-0.9904496,-1.0
0.5969045,-1.6457618,-1.0
-1.2221493,0.27059746,-1.0
0.14637274,0.9891897,-1.0
0.11097377,0.51709366,-1.0
0.5323548,4.12337,1.0
0.5385514,-0.46699995,-1.0
2.126124,3.8706143,1.0
-1.1709504,-1.1456759,-1.0
-1.2449039,-0.05496698,-1.0
1.0738763,0.53996587,-1.0
0.092071004,1.6073089,-1.0
1.6149608,-0.51690847,-1.0
-0.033307996,0.9839001,-1.0
0.73388255,1.4019438,-1.0
-2.5422537,2.8604832,1.0
-2.7184758,2.0859227,1.0
-0.4688157,-1.8929901,-1.0
0.57962286,1.7082251,-1.0
-1.0255979,0.23667988,-1.0
-3.268375,1.5746561,1.0
4.5686393,0.92772764,1.0
-2.8973405,2.8441348,1.0
-0.90684515,0.66564286,-1.0
1.4429747,-1.1250345,-1.0
0.19640844,0.5491965,-1.0
3.386959,1.8611019,1.0
0.66333824,0.84695995,-1.0
0.12409669,3.038472,1.0
-3.3036985,1.9749674,1.0
4.4000793,1.8649948,1.0
0.32561857,1.4543227,-1.0
1.5155528,-0.9071225,-1.0
0.57393557,-0.6977323,-1.0
2.9017072,1.8715554,1.0
3.5875494,1.9037948,1.0
-0.13167317,0.7710543,-1.0
-4.4682736,1.7690289,1.0
-1.4033906,4.7972503,1.0
1.4426123,0.76209396,-1.0
-0.532796,0.35029215,-1.0
-3.3695648,2.3246577,1.0
0.8466703,3.6298954,1.0
-0.77865076,0.32366565,-1.0
0.27738664,-1.5708427,-1.0
4.6309204,0.012983095,1.0
4.5187545,0.9286824,1.0
-0.91072774,0.8541533,-1.0
3.3246498,1.6022749,1.0
-0.3393901,1.4418987,-1.0
4.3329763,2.0949657,1.0
-0.15160857,1.033313,-1.0
3.0289094,0.54486865,1.0
-0.50830024,-1.507399,-1.0
-0.6988282,1.5632366,-1.0
-1.532501,3.253133,1.0
0.8807945,0.39579928,-1.0
-1.2226859,-1.081189,-1.0
4.6017885,1.2591612,1.0
-2.118374,3.2155576,1.0
4.4274426,0.14935103,1.0
0.59089273,4.8128486,1.0
-1.529795,-0.7220038,-1.0
-3.8862288,2.3465369,1.0
-0.47277313,-0.7259263,-1.0
0.017182808,-1.5235465,-1.0
-0.64316595,-1.2172073,-1.0
-1.7052873,3.1508486,1.0
-1.4701082,2.8879104,1.0
-2.5645125,1.766914,1.0
-0.51264584,-0.51735044,-1.0
-2.4010973,4.2046704,1.0
-0.5725149,1.2128601,-1.0
-0.55635905,-1.502624,-1.0
-0.5806147,3.5072987,1.0
1.3610607,3.004371,1.0
1.5444992,-1.0966938,-1.0
1.0417714,-0.06368851,-1.0
-0.92711806,0.22029811,-1.0
-3.6846209,2.2618334,1.0
3.3937023,1.5546821,1.0
-0.9761566,1.703964,-1.0
-1.9821775,2.87784,1.0
1.3175586,0.07029175,-1.0
2.22279,3.6892443,1.0
1.1419717,-1.1288967,-1.0
-0.7793928,0.37082726,-1.0
-0.5739872,-0.9146495,-1.0
0.268337,1.097526,-1.0
-0.79401517,-1.193502,-1.0
3.8249228,0.9759731,1.0
-0.9146696,0.9255968,-1.0
-0.6993461,1.2441603,-1.0
0.5542384,-1.0676293,-1.0
-0.3480367,-0.453722,-1.0
-2.5717573,3.4682,1.0
4.710505,0.8579542,1.0
-4.561705,0.33058116,1.0
-0.18176849,1.8553329,-1.0
-4.146048,0.22510502,1.0
-0.21937609,4.6442866,1.0
-0.5178388,1.7495522,-1.0
-1.8223323,4.5799603,1.0
-3.729827,1.9464879,1.0
0.39814174,1.0108867,-1.0
-3.405492,2.8777359,1.0
3.8123705,1.5447484,1.0
-4.0829763,1.4854549,1.0
-1.3493371,4.488012,1.0
-0.08295405,0.086638525,-1.0
0.33871964,1.6088905,-1.0
-1.5463539,1.1359152,-1.0
0.28462017,1.8616207,-1.0
-0.106434025,-0.9605061,-1.0
0.19236599,-0.684989,-1.0
2.9576025,0.5976178,1.0
3.6271574,0.45738745,1.0
2.4409673,3.9777668,1.0
-2.2224538,2.6243825,1.0
0.42821586,-1.4189357,-1.0
-1.4270425,-0.45765,-1.0
0.49554598,-0.99425983,-1.0
-0.0070910202,-1.3344259,-1.0
1.7710605,2.7489288,1.0
