0,1,2
-4.555974,0.13665666,-1.0
2.8505797,1.8546667,-1.0
-0.98833627,3.7860737,-1.0
0.27023268,-0.3559021,1.0
-0.13429989,1.2037212,1.0
0.28034893,-0.8397357,1.0
-3.4731498,1.6955389,-1.0
0.15368035,4.6872034,-1.0
2.4457622,4.0171175,-1.0
-4.4887314,0.45015514,-1.0
0.5670655,1.0618201,1.0
1.7054207,4.274464,-1.0
-3.7636983,0.37329227,-1.0
-4.282475,2.2086349,-1.0
-1.1606892,-1.4794204,1.0
0.9585676,-1.1487342,1.0
-3.2027109,0.34407428,-1.0
4.1101966,0.832067,-1.0
0.46934575,-0.71556866,1.0
2.6042414,3.7302053,-1.0
-0.1996849,-1.2272675,1.0
-3.1520483,3.0332472,-1.0
-0.25342166,-0.47711605,1.0
2.00231,2.915084,-1.0
-4.886503,0.026635988,-1.0
1.1514165,-1.1007034,1.0
-0.064081155,-1.7278707,1.0
3.3184502,2.4554398,-1.0
0.39521855,1.6701827,1.0
-0.29364696,-1.086679,1.0
-1.8276793,0.27666712,1.0
-3.164776,1.8523055,-1.0
-4.659385,1.0203348,-1.0
-0.07139701,4.876451,-1.0
-4.0630274,1.9444135,-1.0
1.8805476,-0.48908707,1.0
-0.13979271,-1.7500715,1.0
-0.97147447,-0.6647385,1.0
-4.0356236,1.3205084,-1.0
0.45269647,2.9745765,-1.0
0.098050766,-0.69677705,1.0
-2.5014324,2.2161894,-1.0
1.5448643,0.99568,1.0
-0.844406,0.57273936,1.0
-1.3760511,-1.3606898,1.0
0.19977392,0.7116168,1.0
2.8575962,3.682701,-1.0
-0.46546385,-1.9237924,1.0
-1.828161,4.223168,-1.0
1.6943072,2.6618905,-1.0
-0.048580863,0.90285176,1.0
-3.6891341,2.0787675,-1.0
0.8096364,-1.6740798,1.0
-1.7794539,-0.59099156,1.0
-0.65484834,3.5187092,-1.0
-0.6063502,-1.4854736,1.0
0.3583153,0.10126035,1.0
-0.051849358,1.8439949,1.0
3.7885752,1.0817813,-1.0
-0.14210871,1.5515879,1.0
-3.6682813,3.0452106,-1.0
-0.40641814,0.5335766,1.0
-4.818224,0.489957,-1.0
-0.45187417,-1.2793561,1.0
0.15855494,3.997642,-1.0
4.525883,1.2277446,-1.0
1.5519907,-0.8624815,1.0
0.5610489,3.9114811,-1.0
-2.7119606,3.7138245,-1.0
1.7650027,3.8540013,-1.0
-1.8897517,-0.21666092,1.0
2.1194751,2.2911005,-1.0
-1.9109697,-0.07336262,1.0
-2.5448875,3.0592637,-1.0
-0.531143,1.3616617,1.0
0.9932032,3.1383016,-1.0
4.78339,0.303848,-1.0
0.6118252,4.207651,-1.0
2.5979736,2.5559554,-1.0
-1.9921262,4.4664655,-1.0
0.78069055,0.4230607,1.0
0.98528534,-1.1167572,1.0
3.3535762,0.54050404,-1.0
0.21297564,4.359845,-1.0
3.3892252,3.3808637,-1.0
0.9516594,-0.29239857,1.0
-1.0485523,-0.5194181,1.0
-0.6486278,4.186468,-1.0
-2.4165363,4.371146,-1.0
0.23535998,0.4353589,1.0
-2.8401942,3.2918963,-1.0
-3.0336938,1.8665013,-1.0
-0.80862856,0.09773904,1.0
-0.7989273,4.893699,-1.0
3.9527657,0.13143809,-1.0
-3.6669686,0.65827346,-1.0
-1.9568061,3.946079,-1.0
-4.1716404,0.01547364,-1.0
-1.6518513,-1.0614822,1.0
0.12649854,-1.7771987,1.0
-1.7718995,-0.8449737,1.0
0.11258655,1.970845,1.0
0.7151001,4.692455,-1.0
-0.36519185,-0.83885187,1.0
-2.290946,3.2220998,-1.0
0.3745153,-1.0635129,1.0
-3.8887289,1.0334179,-1.0
-1.6587371,-1.0907596,1.0
1.348013,0.6346246,1.0
2.3706114,4.3280573,-1.0
0.16995655,0.44956774,1.0
-3.2338672,3.7714188,-1.0
3.0701225,2.1499634,-1.0
0.68277335,0.77096087,1.0
3.424498,3.2923553,-1.0
-0.3877421,-1.0001211,1.0
4.491362,2.1180782,-1.0
3.8364139,0.156785,-1.0
-1.9717373,4.1211367,-1.0
-1.5319611,-0.2725955,1.0
-2.9936259,2.0936215,-1.0
-0.13687426,1.125446,1.0
-3.1882517,1.9600741,-1.0
0.5544351,-0.29617077,1.0
-1.2593445,-0.5359726,1.0
-1.4065267,4.4719753,-1.0
3.9752724,1.2851307,-1.0
1.0642052,1.6328855,1.0
-0.27371144,0.4690554,1.0
-1.2521824,0.10165399,1.0
-1.1466558,-0.553743,1.0
0.2611723,1.4987617,1.0
2.881807,2.7732491,-1.0
-0.64251727,0.9985872,1.0
0.6504294,-0.020513732,1.0
1.0432799,3.7812128,-1.0
-0.5750442,-0.10589193,1.0
-2.3458712,4.104334,-1.0
1.5804287,0.9201508,1.0
-2.9858735,1.8316014,-1.0
-2.1060166,3.2137883,-1.0
-1.5529399,0.7642676,1.0
-0.42545053,4.977956,-1.0
-0.9832577,-1.5464627,1.0
-3.259916,2.0551136,-1.0
4.0408163,1.1225312,-1.0
0.39703113,-1.7298685,1.0
0.9052725,-0.001828388,1.0
1.5466181,-0.7368331,1.0
2.7254744,2.681585,-1.0
3.235075,1.0442941,-1.0
3.384528,0.9322851,-1.0
-0.668589,-1.8076291,1.0
1.6828462,3.0543275,-1.0
-0.3920134,1.3950547,1.0
3.135311,2.997166,-1.0
-1.1007472,1.1745958,1.0
1.1777173,0.25844234,1.0
-3.2656653,2.2313144,-1.0
-0.48215052,-0.22772488,1.0
3.2988863,1.1830723,-1.0
3.6835673,1.8493727,-1.0
-2.6083467,3.8230698,-1.0
1.1126848,1.2649506,1.0
2.9340575,3.6593745,-1.0
-0.90674657,4.5483575,-1.0
1.5612504,0.8890045,1.0
-2.7790828,3.2087674,-1.0
1.5137873,3.9515147,-1.0
-0.48677456,3.0656722,-1.0
-1.5364276,0.5085869,1.0
-1.4597532,-0.71602964,1.0
-0.5215336,-0.84118545,1.0
-0.8085565,0.2906844,1.0
2.9541807,2.3430674,-1.0
-0.7938075,1.7461696,1.0
-0.3870039,1.7319396,1.0
-2.777443,3.2368548,-1.0
-0.6290165,0.8485769,1.0
1.5952455,1.0188767,1.0
0.83253616,-1.3762171,1.0
-0.9452114,4.3001194,-1.0
1.8580301,0.3237272,1.0
-4.8772874,0.93735874,-1.0
-0.673195,-1.4881277,1.0
-2.4114256,3.224478,-1.0
-3.8187013,1.4078585,-1.0
-3.4593213,0.19832298,-1.0
1.3493844,3.9159963,-1.0
-2.8091884,1.3591913,-1.0
-0.08025024,1.3937721,1.0
-0.7251357,1.5178859,1.0
-3.4349267,2.886604,-1.0
-2.7172008,3.4658296,-1.0
0.32815525,1.05251,1.0
0.88686436,-1.7815149,1.0
0.4509604,0.42541045,1.0
2.713184,3.1512153,-1.0
-3.852337,1.602474,-1.0
2.3527575,2.4509547,-1.0
-0.37910014,-0.33877382,1.0
0.6005702,4.3618393,-1.0
-0.7398645,1.3295851,1.0
0.78371584,0.075333335,1.0
-0.9140965,-0.06126381,1.0
-0.5402723,0.9429498,1.0
4.499139,0.44427663,-1.0
-0.4971154,0.5560664,1.0
-0.7376345,-0.060400553,1.0
0.49057892,3.1815343,-1.0
0.93170524,-0.55936325,1.0
0.26008168,4.3136144,-1.0
-2.9630167,1.7529579,-1.0
0.8312153,-1.6280526,1.0
0.232998,4.0421405,-1.0
-1.5142591,0.6943413,1.0
0.13155116,1.9853072,1.0
-0.9768401,2.9512615,-1.0
0.26849046,0.5271775,1.0
-3.9629297,2.7047167,-1.0
-0.9330997,4.516952,-1.0
-4.180908,2.6336832,-1.0
-1.6552353,4.4143786,-1.0
-1.4945436,3.2944345,-1.0
-4.0686665,2.562464,-1.0
-1.4438657,-0.71329755,1.0
-3.9159715,1.5529429,-1.0
4.697005,0.557854,-1.0
0.7533831,1.8447942,1.0
-1.7672795,-0.50864017,1.0
1.4659172,0.16460374,1.0
0.72925556,0.5840401,1.0
0.18603605,-0.5474325,1.0
1.4273157,-0.7371101,1.0
-3.3495295,1.1845136,-1.0
-0.7905415,4.701653,-1.0
0.13108286,0.39700466,1.0
1.5231599,1.2896558,1.0
0.6324628,4.3692207,-1.0
3.7292213,0.27154762,-1.0
-1.3195031,0.7829471,1.0
0.25665718,-1.0569279,1.0
-0.27433223,1.2963392,1.0
0.66514146,4.174095,-1.0
-3.1666772,0.14632507,-1.0
1.8649622,3.3268614,-1.0
-0.18205288,-0.29815406,1.0
-0.79307216,-0.89715916,1.0
-3.5770552,2.5768619,-1.0
-1.0870143,1.4442015,1.0
-0.9406454,3.9130409,-1.0
-2.9076338,1.6649662,-1.0
0.48392507,3.3173563,-1.0
3.692171,0.9244734,-1.0
-2.8106756,2.5542269,-1.0
1.9396806,3.5962303,-1.0
-1.5787711,-0.35314286,1.0
0.31412795,4.321415,-1.0
-1.8575014,4.2700047,-1.0
4.5161076,0.7688643,-1.0
0.6663955,-0.04129847,1.0
0.38819548,4.3605437,-1.0
0.60216635,4.2555056,-1.0
0.9143489,-0.8930053,1.0
-2.501678,4.17197,-1.0
-2.0858772,3.9888659,-1.0
1.4461792,-0.28850877,1.0
0.9144477,4.4017987,-1.0
0.14496452,3.210179,-1.0
-0.5954472,-1.1744751,1.0
3.5124662,0.3305139,-1.0
-3.3838143,2.3199224,-1.0
4.435368,0.73534435,-1.0
0.5539979,-0.0129911,1.0
0.5060161,3.2066445,-1.0
2.654519,3.97246,-1.0
-0.15427075,-0.15644279,1.0
3.2349198,1.9314728,-1.0
-2.3622622,4.033202,-1.0
-1.2939063,3.9118295,-1.0
-0.78150797,3.0853758,-1.0
0.07097132,4.2604904,-1.0
1.6088908,-0.38971373,1.0
-1.2608367,4.523114,-1.0
2.5502026,3.1920612,-1.0
-2.1759722,3.2187033,-1.0
0.020664733,-1.8912154,1.0
-2.377178,2.827412,-1.0
-1.3980764,1.2740271,1.0
-1.7478232,3.9858754,-1.0
-1.1225154,0.5177556,1.0
-0.08265385,-1.5053144,1.0
-1.7984517,-0.6890947,1.0
-1.6805046,-1.0821505,1.0
4.493131,0.06793447,-1.0
-0.5784421,-0.6239271,1.0
0.2928449,4.85393,-1.0
1.3753427,-0.99834764,1.0
-0.035271816,3.0766954,-1.0
-0.1210587,-0.30864382,1.0
-0.915122,1.0476662,1.0
0.44701985,0.327744,1.0
-0.97183245,0.71689117,1.0
-0.059096854,4.2652845,-1.0
0.68395925,-0.12663868,1.0
1.998426,2.6769795,-1.0
-0.88458544,1.0644909,1.0
0.6604606,-1.1860454,1.0
-4.576447,1.0025053,-1.0
-3.576621,0.6138223,-1.0
3.6004481,2.275417,-1.0
-4.45446,2.05671,-1.0
0.24707071,0.1449062,1.0
2.6959617,3.474982,-1.0
-3.251299,3.453871,-1.0
-4.517674,1.0604239,-1.0
-1.2135719,0.1320007,1.0
-4.7194324,1.3150209,-1.0
-0.15685976,1.377006,1.0
-1.4459696,4.3300524,-1.0
0.16102369,1.45262,1.0
-1.3926772,-0.6004845,1.0
0.793632,-1.5071888,1.0
-4.0936413,0.18120395,-1.0
1.2911077,3.6944697,-1.0
-1.7952523,0.09238067,1.0
-3.638115,0.27654397,-1.0
0.049709454,3.8198845,-1.0
0.1386072,0.91244364,1.0
-1.3335228,0.124155566,1.0
-0.4470477,4.887018,-1.0
4.2088284,0.8676407,-1.0
-0.6915021,-1.5080309,1.0
0.41616753,-0.07556976,1.0
4.354661,1.1409727,-1.0
-2.1889138,4.0273666,-1.0
-3.8530827,1.8851339,-1.0
4.2759085,2.2264102,-1.0
3.434816,1.136498,-1.0
1.9950492,0.039071746,1.0
-3.940441,2.4171672,-1.0
3.939458,1.4473261,-1.0
0.10033499,-0.39924493,1.0
-1.5731719,-0.20355764,1.0
3.2681208,2.0734384,-1.0
4.484197,0.97666013,-1.0
-0.5334394,-0.7103669,1.0
-0.47787833,0.16830508,1.0
0.65242046,1.6830065,1.0
0.28979462,-1.1427898,1.0
0.2767708,-1.8865025,1.0
0.5695807,-1.6668781,1.0
1.5367651,-0.8426923,1.0
-4.2077794,0.71975774,-1.0
-0.3256953,1.8026466,1.0
1.3253394,-0.43323854,1.0
-1.1159616,1.0966111,1.0
-3.664355,0.7721698,-1.0
1.6542735,-0.46458077,1.0
-1.010781,3.894751,-1.0
-0.90583855,0.8485386,1.0
0.64908177,0.43434778,1.0
-0.6026596,1.8388151,1.0
-1.0823534,4.000662,-1.0
-1.809976,3.2921157,-1.0
-0.14649391,3.8666968,-1.0
1.063315,-0.8121338,1.0
-2.7119248,3.4897025,-1.0
-2.0398495,3.3938737,-1.0
-3.6813009,0.99754566,-1.0
2.9829583,2.622367,-1.0
-3.3464026,1.9745437,-1.0
2.9532714,2.0709429,-1.0
1.5639336,-0.10529306,1.0
-1.3352511,0.37227622,1.0
-0.2096695,1.0613694,1.0
-4.185459,0.98643494,-1.0
-2.1867392,2.0895863,-1.0
0.59497744,1.0088778,1.0
-0.8018616,1.7026194,1.0
0.09175343,1.9057081,1.0
-0.9732719,4.382096,-1.0
-0.69845915,1.8386196,1.0
-0.8894918,1.7169657,1.0
0.99011415,-1.5998719,1.0
0.525384,-1.4243597,1.0
-3.9597933,1.1208806,-1.0
1.509027,-0.6374431,1.0
-3.6127691,0.5608737,-1.0
-1.9497083,2.6979976,-1.0
-0.7668462,1.2296604,1.0
-0.19405979,-1.3214318,1.0
3.488576,1.6654551,-1.0
-3.6017969,2.7709093,-1.0
-0.22022496,1.1343696,1.0
-1.4804832,3.6931102,-1.0
1.3673918,2.8406432,-1.0
2.7333765,3.6628268,-1.0
2.4827316,4.281104,-1.0
-1.9539349,-0.3817478,1.0
-3.5045044,3.268565,-1.0
3.3961217,2.8631158,-1.0
3.5508459,0.4959561,-1.0
3.0471442,1.4727567,-1.0
1.5054277,1.1462764,1.0
-0.073915385,3.6828878,-1.0
-1.1698828,1.0171759,1.0
-1.0719819,0.70382965,1.0
3.022427,0.5509003,-1.0
0.26969624,0.9046982,1.0
-1.3087308,2.9938123,-1.0
-0.888964,-1.5680724,1.0
1.8262982,-0.06904804,1.0
-0.5952516,0.1629884,1.0
-0.7657719,-0.4928104,1.0
-0.9998713,-1.501761,1.0
1.9697844,2.3308556,-1.0
1.1631033,4.5870876,-1.0
-0.7000568,-1.5852561,1.0
0.5777099,0.13425437,1.0
1.518738,-0.4869891,1.0
-2.9734619,3.666526,-1.0
-1.3507369,3.1711981,-1.0
-0.104521155,1.1846553,1.0
-4.46527,0.61244494,-1.0
-0.27013153,1.4834747,1.0
3.4336789,0.22350271,-1.0
-0.90782833,-0.55480933,1.0
2.342618,3.4557567,-1.0
-2.626174,2.3189392,-1.0
-4.7969146,1.0083318,-1.0
3.8935106,0.06871648,-1.0
-3.7475142,1.3956968,-1.0
-1.6259701,-0.7168926,1.0
1.12535,-1.1537894,1.0
0.5862327,-0.39099374,1.0
-3.7167408,1.4209927,-1.0
1.644933,4.0938425,-1.0
0.59714943,3.031729,-1.0
-1.6822814,3.5858698,-1.0
-3.8193629,2.2222204,-1.0
-3.5784786,1.7818608,-1.0
-1.7424191,3.8364093,-1.0
-1.1536524,3.4989183,-1.0
1.6081337,0.27477068,1.0
-1.4682066,1.1819304,1.0
0.37757042,0.34809604,1.0
1.5910597,3.7011514,-1.0
3.07599,0.10041225,-1.0
-2.3546884,3.5394638,-1.0
-0.8621494,4.156661,-1.0
-0.47449255,-0.31618163,1.0
-0.38208383,-0.7194779,1.0
-0.42985132,1.6374652,1.0
0.1010962,-1.360803,1.0
-0.28010142,1.6947547,1.0
-2.2077088,2.6102931,-1.0
-0.4328395,-1.6128904,1.0
-2.8118787,1.4702502,-1.0
-0.14771725,4.1678486,-1.0
-1.2578276,3.3805974,-1.0
-0.00607038,4.382889,-1.0
-0.082910925,4.9645977,-1.0
3.697064,1.3669022,-1.0
2.466634,1.8527055,-1.0
-0.23831545,-1.8461496,1.0
3.7204854,2.7590768,-1.0
-0.66060233,-0.3522048,1.0
-1.2758704,4.4881835,-1.0
0.4344735,3.145937,-1.0
-2.3989851,3.3586504,-1.0
-3.84711,2.4311204,-1.0
-3.6335905,3.1483505,-1.0
-4.5834174,0.11713855,-1.0
-3.253619,3.4577854,-1.0
0.7370274,1.6159034,1.0
1.539213,0.36853412,1.0
0.9149592,4.126104,-1.0
-2.0235255,3.1187613,-1.0
3.7918382,2.329763,-1.0
-0.10397197,-1.1518576,1.0
0.16979687,0.4968643,1.0
-0.49308652,-1.4907374,1.0
-3.8951802,1.8161131,-1.0
-3.2688506,1.2562484,-1.0
-0.87627846,3.3509946,-1.0
0.7859668,1.4092525,1.0
-3.545917,1.4300544,-1.0
-0.7756063,0.4304584,1.0
1.0886081,1.4407237,1.0
-1.0444556,-0.57204056,1.0
3.4620335,2.844654,-1.0
-3.280524,1.8575776,-1.0
1.1376193,4.675543,-1.0
-0.436874,1.3236877,1.0
1.1498206,-0.4627818,1.0
4.034119,1.1621126,-1.0
0.1563104,0.06769319,1.0
0.2891596,0.36104512,1.0
2.1389813,3.4484553,-1.0
3.5988064,1.5639485,-1.0
-0.2493318,-1.235466,1.0
1.7048677,-0.42510554,1.0
-1.7461275,4.073312,-1.0
3.5136654,2.956051,-1.0
-1.4900473,-0.004826641,1.0
-0.45437327,1.9120744,1.0
-0.87562627,4.416045,-1.0
-1.7000815,-0.11807552,1.0
2.185214,3.073592,-1.0
0.77459323,-0.5803144,1.0
1.0527806,3.9243312,-1.0
0.52168554,-1.1680325,1.0
-3.5406115,1.8910178,-1.0
0.50492686,3.7892833,-1.0
-0.7262836,-0.5389925,1.0
4.9314704,0.66616386,-1.0
-0.33759177,4.4420147,-1.0
0.6316604,1.8844507,1.0
0.5389446,0.9414587,1.0
0.11897894,-0.43565455,1.0
1.731049,-0.5578642,1.0
-0.97215056,4.0901093,-1.0
0.4710356,-0.18844287,1.0
-1.6180935,4.408829,-1.0
-3.8909655,1.9004683,-1.0
-1.2231375,3.561369,-1.0
1.4872735,-1.1077111,1.0
-1.5738094,1.1434398,1.0
-1.566141,-0.3362167,1.0
-1.5139651,2.9565392,-1.0
-1.508492,-0.58330876,1.0
1.3821352,2.6692674,-1.0
0.6086352,4.076856,-1.0
-0.12781648,0.94680864,1.0
0.88805175,-1.4808573,1.0
0.3610513,3.146606,-1.0
1.03462,3.2914286,-1.0
-1.7379379,2.481968,-1.0
-0.18074672,-1.7450302,1.0
-0.6920669,-0.41905186,1.0
3.0152333,0.25135157,-1.0
-1.6527,0.7604633,1.0
4.5505834,1.8637836,-1.0
-1.2610059,-1.1243272,1.0
-3.1220074,3.8633,-1.0
-4.4588795,0.3458215,-1.0
3.287017,2.1250064,-1.0
3.622473,1.0035716,-1.0
-3.88939,2.3781996,-1.0
-1.8403786,0.09491133,1.0
-2.4299357,1.8170481,-1.0
-2.9936612,0.37253612,-1.0
-0.023076277,4.3566446,-1.0
3.3482523,0.6793786,-1.0
1.2709848,1.528721,1.0
0.72588915,0.91601104,1.0
0.41626334,-1.535363,1.0
-0.5181494,3.5044396,-1.0
-0.12271685,0.2142777,1.0
0.69581676,-1.2642298,1.0
-3.2771177,3.4823263,-1.0
0.97137886,1.218414,1.0
0.44888023,1.8591896,1.0
-2.2603903,2.8059237,-1.0
0.12241794,0.978194,1.0
-1.0644407,-1.573941,1.0
-1.38627,-1.2535157,1.0
-0.16811159,-1.0078187,1.0
-0.80224717,3.0867481,-1.0
1.1132072,4.453633,-1.0
-1.0302695,2.8400528,-1.0
2.3102872,3.8430426,-1.0
1.6853192,2.5264595,-1.0
3.9144163,1.206585,-1.0
-0.1499306,0.45409408,1.0
0.344136,1.2905927,1.0
-0.7730893,-1.5354513,1.0
1.2655768,1.2484074,1.0
3.2087288,3.735155,-1.0
-0.09475194,3.1093323,-1.0
3.2250385,2.8864815,-1.0
-3.844142,1.6021503,-1.0
-0.4889868,0.9676088,1.0
0.7206032,-1.2209337,1.0
1.0112159,0.66646767,1.0
